orderID,productID,unitPrice,quantity,discount,customerID,orderDate,requiredDate,shippedDate,productName,categoryName
10857,26,31.23,35,0.25,BERGS,28/01/2015,25/02/2015,06/02/2015,Gumbär Gummibärchen,Confections
10857,29,123.79,10,0.25,BERGS,28/01/2015,25/02/2015,06/02/2015,Thüringer Rostbratwurst,Meat & Poultry
10858,7,30,5,0,LACOR,29/01/2015,26/02/2015,03/02/2015,Uncle Bob's Organic Dried Pears,Produce
10858,27,43.9,10,0,LACOR,29/01/2015,26/02/2015,03/02/2015,Schoggi Schokolade,Confections
10858,70,15,4,0,LACOR,29/01/2015,26/02/2015,03/02/2015,Outback Lager,Beverages
10859,24,4.5,40,0.25,FRANK,29/01/2015,26/02/2015,02/02/2015,Guarana Fantastica,Beverages
10859,54,7.45,35,0.25,FRANK,29/01/2015,26/02/2015,02/02/2015,Tourtière,Meat & Poultry
10859,64,33.25,30,0.25,FRANK,29/01/2015,26/02/2015,02/02/2015,Wimmers gute Semmelknödel,Grains & Cereals
10860,51,53,3,0,FRANR,29/01/2015,26/02/2015,04/02/2015,Manjimup Dried Apples,Produce
10860,76,18,20,0,FRANR,29/01/2015,26/02/2015,04/02/2015,Lakkaliköri,Beverages
10861,17,39,42,0,WHITC,30/01/2015,27/02/2015,17/02/2015,Alice Mutton,Meat & Poultry
10861,18,62.5,20,0,WHITC,30/01/2015,27/02/2015,17/02/2015,Carnarvon Tigers,Seafood
10861,21,10,40,0,WHITC,30/01/2015,27/02/2015,17/02/2015,Sir Rodney's Scones,Confections
10861,33,2.5,35,0,WHITC,30/01/2015,27/02/2015,17/02/2015,Geitost,Dairy Products
10861,62,49.3,3,0,WHITC,30/01/2015,27/02/2015,17/02/2015,Tarte au sucre,Confections
10862,11,21,25,0,LEHMS,30/01/2015,13/03/2015,02/02/2015,Queso Cabrales,Dairy Products
10862,52,7,8,0,LEHMS,30/01/2015,13/03/2015,02/02/2015,Filo Mix,Grains & Cereals
10863,1,18,20,0.15,HILAA,02/02/2015,02/03/2015,17/02/2015,Chai,Beverages
10863,58,13.25,12,0.15,HILAA,02/02/2015,02/03/2015,17/02/2015,Escargots de Bourgogne,Seafood
10864,35,18,4,0,AROUT,02/02/2015,02/03/2015,09/02/2015,Steeleye Stout,Beverages
10864,67,14,15,0,AROUT,02/02/2015,02/03/2015,09/02/2015,Laughing Lumberjack Lager,Beverages
10865,38,263.5,60,0.05,QUICK,02/02/2015,16/02/2015,12/02/2015,Côte de Blaye,Beverages
10865,39,18,80,0.05,QUICK,02/02/2015,16/02/2015,12/02/2015,Chartreuse verte,Beverages
10866,2,19,21,0.25,BERGS,03/02/2015,03/03/2015,12/02/2015,Chang,Beverages
10866,24,4.5,6,0.25,BERGS,03/02/2015,03/03/2015,12/02/2015,Guarana Fantastica,Beverages
10866,30,25.89,40,0.25,BERGS,03/02/2015,03/03/2015,12/02/2015,Nord-Ost Matjeshering,Seafood
10867,53,32.8,3,0,LONEP,03/02/2015,17/03/2015,11/02/2015,Perth Pasties,Meat & Poultry
10868,26,31.23,20,0,QUEEN,04/02/2015,04/03/2015,23/02/2015,Gumbär Gummibärchen,Confections
10868,35,18,30,0,QUEEN,04/02/2015,04/03/2015,23/02/2015,Steeleye Stout,Beverages
10868,49,20,42,0.1,QUEEN,04/02/2015,04/03/2015,23/02/2015,Maxilaku,Confections
10869,1,18,40,0,SEVES,04/02/2015,04/03/2015,09/02/2015,Chai,Beverages
10869,11,21,10,0,SEVES,04/02/2015,04/03/2015,09/02/2015,Queso Cabrales,Dairy Products
10869,23,9,50,0,SEVES,04/02/2015,04/03/2015,09/02/2015,Tunnbröd,Grains & Cereals
10869,68,12.5,20,0,SEVES,04/02/2015,04/03/2015,09/02/2015,Scottish Longbreads,Confections
10870,35,18,3,0,WOLZA,04/02/2015,04/03/2015,13/02/2015,Steeleye Stout,Beverages
10870,51,53,2,0,WOLZA,04/02/2015,04/03/2015,13/02/2015,Manjimup Dried Apples,Produce
10871,6,25,50,0.05,BONAP,05/02/2015,05/03/2015,10/02/2015,Grandma's Boysenberry Spread,Condiments
10871,16,17.45,12,0.05,BONAP,05/02/2015,05/03/2015,10/02/2015,Pavlova,Confections
10871,17,39,16,0.05,BONAP,05/02/2015,05/03/2015,10/02/2015,Alice Mutton,Meat & Poultry
10872,55,24,10,0.05,GODOS,05/02/2015,05/03/2015,09/02/2015,Pâté chinois,Meat & Poultry
10872,62,49.3,20,0.05,GODOS,05/02/2015,05/03/2015,09/02/2015,Tarte au sucre,Confections
10872,64,33.25,15,0.05,GODOS,05/02/2015,05/03/2015,09/02/2015,Wimmers gute Semmelknödel,Grains & Cereals
10872,65,21.05,21,0.05,GODOS,05/02/2015,05/03/2015,09/02/2015,Louisiana Fiery Hot Pepper Sauce,Condiments
10873,21,10,20,0,WILMK,06/02/2015,06/03/2015,09/02/2015,Sir Rodney's Scones,Confections
10873,28,45.6,3,0,WILMK,06/02/2015,06/03/2015,09/02/2015,Rössle Sauerkraut,Produce
10874,10,31,10,0,GODOS,06/02/2015,06/03/2015,11/02/2015,Ikura,Seafood
10875,19,9.2,25,0,BERGS,06/02/2015,06/03/2015,03/03/2015,Teatime Chocolate Biscuits,Confections
10875,47,9.5,21,0.1,BERGS,06/02/2015,06/03/2015,03/03/2015,Zaanse koeken,Confections
10875,49,20,15,0,BERGS,06/02/2015,06/03/2015,03/03/2015,Maxilaku,Confections
10876,46,12,21,0,BONAP,09/02/2015,09/03/2015,12/02/2015,Spegesild,Seafood
10876,64,33.25,20,0,BONAP,09/02/2015,09/03/2015,12/02/2015,Wimmers gute Semmelknödel,Grains & Cereals
10877,16,17.45,30,0.25,RICAR,09/02/2015,09/03/2015,19/02/2015,Pavlova,Confections
10877,18,62.5,25,0,RICAR,09/02/2015,09/03/2015,19/02/2015,Carnarvon Tigers,Seafood
10878,20,81,20,0.05,QUICK,10/02/2015,10/03/2015,12/02/2015,Sir Rodney's Marmalade,Confections
10879,40,18.4,12,0,WILMK,10/02/2015,10/03/2015,12/02/2015,Boston Crab Meat,Seafood
10879,65,21.05,10,0,WILMK,10/02/2015,10/03/2015,12/02/2015,Louisiana Fiery Hot Pepper Sauce,Condiments
10879,76,18,10,0,WILMK,10/02/2015,10/03/2015,12/02/2015,Lakkaliköri,Beverages
10880,23,9,30,0.2,FOLKO,10/02/2015,24/03/2015,18/02/2015,Tunnbröd,Grains & Cereals
10880,61,28.5,30,0.2,FOLKO,10/02/2015,24/03/2015,18/02/2015,Sirop d'érable,Condiments
10880,70,15,50,0.2,FOLKO,10/02/2015,24/03/2015,18/02/2015,Outback Lager,Beverages
10881,73,15,10,0,CACTU,11/02/2015,11/03/2015,18/02/2015,Röd Kaviar,Seafood
10882,42,14,25,0,SAVEA,11/02/2015,11/03/2015,20/02/2015,Singaporean Hokkien Fried Mee,Grains & Cereals
10882,49,20,20,0.15,SAVEA,11/02/2015,11/03/2015,20/02/2015,Maxilaku,Confections
10882,54,7.45,32,0.15,SAVEA,11/02/2015,11/03/2015,20/02/2015,Tourtière,Meat & Poultry
10883,24,4.5,8,0,LONEP,12/02/2015,12/03/2015,20/02/2015,Guarana Fantastica,Beverages
10884,21,10,40,0.05,LETSS,12/02/2015,12/03/2015,13/02/2015,Sir Rodney's Scones,Confections
10884,56,38,21,0.05,LETSS,12/02/2015,12/03/2015,13/02/2015,Gnocchi di nonna Alice,Grains & Cereals
10884,65,21.05,12,0.05,LETSS,12/02/2015,12/03/2015,13/02/2015,Louisiana Fiery Hot Pepper Sauce,Condiments
10885,2,19,20,0,SUPRD,12/02/2015,12/03/2015,18/02/2015,Chang,Beverages
10885,24,4.5,12,0,SUPRD,12/02/2015,12/03/2015,18/02/2015,Guarana Fantastica,Beverages
10885,70,15,30,0,SUPRD,12/02/2015,12/03/2015,18/02/2015,Outback Lager,Beverages
10885,77,13,25,0,SUPRD,12/02/2015,12/03/2015,18/02/2015,Original Frankfurter Grüne Soße,Condiments
10886,10,31,70,0,HANAR,13/02/2015,13/03/2015,02/03/2015,Ikura,Seafood
10886,31,12.5,35,0,HANAR,13/02/2015,13/03/2015,02/03/2015,Gorgonzola Telino,Dairy Products
10886,77,13,40,0,HANAR,13/02/2015,13/03/2015,02/03/2015,Original Frankfurter Grüne Soße,Condiments
10887,25,14,5,0,GALED,13/02/2015,13/03/2015,16/02/2015,NuNuCa Nuß-Nougat-Creme,Confections
10888,2,19,20,0,GODOS,16/02/2015,16/03/2015,23/02/2015,Chang,Beverages
10888,68,12.5,18,0,GODOS,16/02/2015,16/03/2015,23/02/2015,Scottish Longbreads,Confections
10889,11,21,40,0,RATTC,16/02/2015,16/03/2015,23/02/2015,Queso Cabrales,Dairy Products
10889,38,263.5,40,0,RATTC,16/02/2015,16/03/2015,23/02/2015,Côte de Blaye,Beverages
10890,17,39,15,0,DUMON,16/02/2015,16/03/2015,18/02/2015,Alice Mutton,Meat & Poultry
10890,34,14,10,0,DUMON,16/02/2015,16/03/2015,18/02/2015,Sasquatch Ale,Beverages
10890,41,9.65,14,0,DUMON,16/02/2015,16/03/2015,18/02/2015,Jack's New England Clam Chowder,Seafood
10891,30,25.89,15,0.05,LEHMS,17/02/2015,17/03/2015,19/02/2015,Nord-Ost Matjeshering,Seafood
10892,59,55,40,0.05,MAISD,17/02/2015,17/03/2015,19/02/2015,Raclette Courdavault,Dairy Products
10893,8,40,30,0,KOENE,18/02/2015,18/03/2015,20/02/2015,Northwoods Cranberry Sauce,Condiments
10893,24,4.5,10,0,KOENE,18/02/2015,18/03/2015,20/02/2015,Guarana Fantastica,Beverages
10893,29,123.79,24,0,KOENE,18/02/2015,18/03/2015,20/02/2015,Thüringer Rostbratwurst,Meat & Poultry
10893,30,25.89,35,0,KOENE,18/02/2015,18/03/2015,20/02/2015,Nord-Ost Matjeshering,Seafood
10893,36,19,20,0,KOENE,18/02/2015,18/03/2015,20/02/2015,Inlagd Sill,Seafood
10894,13,6,28,0.05,SAVEA,18/02/2015,18/03/2015,20/02/2015,Konbu,Seafood
10894,69,36,50,0.05,SAVEA,18/02/2015,18/03/2015,20/02/2015,Gudbrandsdalsost,Dairy Products
10894,75,7.75,120,0.05,SAVEA,18/02/2015,18/03/2015,20/02/2015,Rhönbräu Klosterbier,Beverages
10895,24,4.5,110,0,ERNSH,18/02/2015,18/03/2015,23/02/2015,Guarana Fantastica,Beverages
10895,39,18,45,0,ERNSH,18/02/2015,18/03/2015,23/02/2015,Chartreuse verte,Beverages
10895,40,18.4,91,0,ERNSH,18/02/2015,18/03/2015,23/02/2015,Boston Crab Meat,Seafood
10895,60,34,100,0,ERNSH,18/02/2015,18/03/2015,23/02/2015,Camembert Pierrot,Dairy Products
10896,45,9.5,15,0,MAISD,19/02/2015,19/03/2015,27/02/2015,Rogede sild,Seafood
10896,56,38,16,0,MAISD,19/02/2015,19/03/2015,27/02/2015,Gnocchi di nonna Alice,Grains & Cereals
10897,29,123.79,80,0,HUNGO,19/02/2015,19/03/2015,25/02/2015,Thüringer Rostbratwurst,Meat & Poultry
10897,30,25.89,36,0,HUNGO,19/02/2015,19/03/2015,25/02/2015,Nord-Ost Matjeshering,Seafood
10898,13,6,5,0,OCEAN,20/02/2015,20/03/2015,06/03/2015,Konbu,Seafood
10899,39,18,8,0.15,LILAS,20/02/2015,20/03/2015,26/02/2015,Chartreuse verte,Beverages
10900,70,15,3,0.25,WELLI,20/02/2015,20/03/2015,04/03/2015,Outback Lager,Beverages
10901,41,9.65,30,0,HILAA,23/02/2015,23/03/2015,26/02/2015,Jack's New England Clam Chowder,Seafood
10901,71,21.5,30,0,HILAA,23/02/2015,23/03/2015,26/02/2015,Flotemysost,Dairy Products
10902,55,24,30,0.15,FOLKO,23/02/2015,23/03/2015,03/03/2015,Pâté chinois,Meat & Poultry
10902,62,49.3,6,0.15,FOLKO,23/02/2015,23/03/2015,03/03/2015,Tarte au sucre,Confections
10903,13,6,40,0,HANAR,24/02/2015,24/03/2015,04/03/2015,Konbu,Seafood
10903,65,21.05,21,0,HANAR,24/02/2015,24/03/2015,04/03/2015,Louisiana Fiery Hot Pepper Sauce,Condiments
10903,68,12.5,20,0,HANAR,24/02/2015,24/03/2015,04/03/2015,Scottish Longbreads,Confections
10904,58,13.25,15,0,WHITC,24/02/2015,24/03/2015,27/02/2015,Escargots de Bourgogne,Seafood
10904,62,49.3,35,0,WHITC,24/02/2015,24/03/2015,27/02/2015,Tarte au sucre,Confections
10905,1,18,20,0.05,WELLI,24/02/2015,24/03/2015,06/03/2015,Chai,Beverages
10906,61,28.5,15,0,WOLZA,25/02/2015,11/03/2015,03/03/2015,Sirop d'érable,Condiments
10907,75,7.75,14,0,SPECD,25/02/2015,25/03/2015,27/02/2015,Rhönbräu Klosterbier,Beverages
10908,7,30,20,0.05,REGGC,26/02/2015,26/03/2015,06/03/2015,Uncle Bob's Organic Dried Pears,Produce
10908,52,7,14,0.05,REGGC,26/02/2015,26/03/2015,06/03/2015,Filo Mix,Grains & Cereals
10909,7,30,12,0,SANTG,26/02/2015,26/03/2015,10/03/2015,Uncle Bob's Organic Dried Pears,Produce
10909,16,17.45,15,0,SANTG,26/02/2015,26/03/2015,10/03/2015,Pavlova,Confections
10909,41,9.65,5,0,SANTG,26/02/2015,26/03/2015,10/03/2015,Jack's New England Clam Chowder,Seafood
10910,19,9.2,12,0,WILMK,26/02/2015,26/03/2015,04/03/2015,Teatime Chocolate Biscuits,Confections
10910,49,20,10,0,WILMK,26/02/2015,26/03/2015,04/03/2015,Maxilaku,Confections
10910,61,28.5,5,0,WILMK,26/02/2015,26/03/2015,04/03/2015,Sirop d'érable,Condiments
10911,1,18,10,0,GODOS,26/02/2015,26/03/2015,05/03/2015,Chai,Beverages
10911,17,39,12,0,GODOS,26/02/2015,26/03/2015,05/03/2015,Alice Mutton,Meat & Poultry
10911,67,14,15,0,GODOS,26/02/2015,26/03/2015,05/03/2015,Laughing Lumberjack Lager,Beverages
10912,11,21,40,0.25,HUNGO,26/02/2015,26/03/2015,18/03/2015,Queso Cabrales,Dairy Products
10912,29,123.79,60,0.25,HUNGO,26/02/2015,26/03/2015,18/03/2015,Thüringer Rostbratwurst,Meat & Poultry
10913,4,22,30,0.25,QUEEN,26/02/2015,26/03/2015,04/03/2015,Chef Anton's Cajun Seasoning,Condiments
10913,33,2.5,40,0.25,QUEEN,26/02/2015,26/03/2015,04/03/2015,Geitost,Dairy Products
10913,58,13.25,15,0,QUEEN,26/02/2015,26/03/2015,04/03/2015,Escargots de Bourgogne,Seafood
10914,71,21.5,25,0,QUEEN,27/02/2015,27/03/2015,02/03/2015,Flotemysost,Dairy Products
10915,17,39,10,0,TORTU,27/02/2015,27/03/2015,02/03/2015,Alice Mutton,Meat & Poultry
10915,33,2.5,30,0,TORTU,27/02/2015,27/03/2015,02/03/2015,Geitost,Dairy Products
10915,54,7.45,10,0,TORTU,27/02/2015,27/03/2015,02/03/2015,Tourtière,Meat & Poultry
10916,16,17.45,6,0,RANCH,27/02/2015,27/03/2015,09/03/2015,Pavlova,Confections
10916,32,32,6,0,RANCH,27/02/2015,27/03/2015,09/03/2015,Mascarpone Fabioli,Dairy Products
10916,57,19.5,20,0,RANCH,27/02/2015,27/03/2015,09/03/2015,Ravioli Angelo,Grains & Cereals
10917,30,25.89,1,0,ROMEY,02/03/2015,30/03/2015,11/03/2015,Nord-Ost Matjeshering,Seafood
10917,60,34,10,0,ROMEY,02/03/2015,30/03/2015,11/03/2015,Camembert Pierrot,Dairy Products
10918,1,18,60,0.25,BOTTM,02/03/2015,30/03/2015,11/03/2015,Chai,Beverages
10918,60,34,25,0.25,BOTTM,02/03/2015,30/03/2015,11/03/2015,Camembert Pierrot,Dairy Products
10919,16,17.45,24,0,LINOD,02/03/2015,30/03/2015,04/03/2015,Pavlova,Confections
10919,25,14,24,0,LINOD,02/03/2015,30/03/2015,04/03/2015,NuNuCa Nuß-Nougat-Creme,Confections
10919,40,18.4,20,0,LINOD,02/03/2015,30/03/2015,04/03/2015,Boston Crab Meat,Seafood
10920,50,16.25,24,0,AROUT,03/03/2015,31/03/2015,09/03/2015,Valkoinen suklaa,Confections
10921,35,18,10,0,VAFFE,03/03/2015,14/04/2015,09/03/2015,Steeleye Stout,Beverages
10921,63,43.9,40,0,VAFFE,03/03/2015,14/04/2015,09/03/2015,Vegie-spread,Condiments
10922,17,39,15,0,HANAR,03/03/2015,31/03/2015,05/03/2015,Alice Mutton,Meat & Poultry
10922,24,4.5,35,0,HANAR,03/03/2015,31/03/2015,05/03/2015,Guarana Fantastica,Beverages
10923,42,14,10,0.2,LAMAI,03/03/2015,14/04/2015,13/03/2015,Singaporean Hokkien Fried Mee,Grains & Cereals
10923,43,46,10,0.2,LAMAI,03/03/2015,14/04/2015,13/03/2015,Ipoh Coffee,Beverages
10923,67,14,24,0.2,LAMAI,03/03/2015,14/04/2015,13/03/2015,Laughing Lumberjack Lager,Beverages
10924,10,31,20,0.1,BERGS,04/03/2015,01/04/2015,08/04/2015,Ikura,Seafood
10924,28,45.6,30,0.1,BERGS,04/03/2015,01/04/2015,08/04/2015,Rössle Sauerkraut,Produce
10924,75,7.75,6,0,BERGS,04/03/2015,01/04/2015,08/04/2015,Rhönbräu Klosterbier,Beverages
10925,36,19,25,0.15,HANAR,04/03/2015,01/04/2015,13/03/2015,Inlagd Sill,Seafood
10925,52,7,12,0.15,HANAR,04/03/2015,01/04/2015,13/03/2015,Filo Mix,Grains & Cereals
10926,11,21,2,0,ANATR,04/03/2015,01/04/2015,11/03/2015,Queso Cabrales,Dairy Products
10926,13,6,10,0,ANATR,04/03/2015,01/04/2015,11/03/2015,Konbu,Seafood
10926,19,9.2,7,0,ANATR,04/03/2015,01/04/2015,11/03/2015,Teatime Chocolate Biscuits,Confections
10926,72,34.8,10,0,ANATR,04/03/2015,01/04/2015,11/03/2015,Mozzarella di Giovanni,Dairy Products
10927,20,81,5,0,LACOR,05/03/2015,02/04/2015,08/04/2015,Sir Rodney's Marmalade,Confections
10927,52,7,5,0,LACOR,05/03/2015,02/04/2015,08/04/2015,Filo Mix,Grains & Cereals
10927,76,18,20,0,LACOR,05/03/2015,02/04/2015,08/04/2015,Lakkaliköri,Beverages
10928,47,9.5,5,0,GALED,05/03/2015,02/04/2015,18/03/2015,Zaanse koeken,Confections
10928,76,18,5,0,GALED,05/03/2015,02/04/2015,18/03/2015,Lakkaliköri,Beverages
10929,21,10,60,0,FRANK,05/03/2015,02/04/2015,12/03/2015,Sir Rodney's Scones,Confections
10929,75,7.75,49,0,FRANK,05/03/2015,02/04/2015,12/03/2015,Rhönbräu Klosterbier,Beverages
10929,77,13,15,0,FRANK,05/03/2015,02/04/2015,12/03/2015,Original Frankfurter Grüne Soße,Condiments
10930,21,10,36,0,SUPRD,06/03/2015,17/04/2015,18/03/2015,Sir Rodney's Scones,Confections
10930,27,43.9,25,0,SUPRD,06/03/2015,17/04/2015,18/03/2015,Schoggi Schokolade,Confections
10930,55,24,25,0.2,SUPRD,06/03/2015,17/04/2015,18/03/2015,Pâté chinois,Meat & Poultry
10930,58,13.25,30,0.2,SUPRD,06/03/2015,17/04/2015,18/03/2015,Escargots de Bourgogne,Seafood
10931,13,6,42,0.15,RICSU,06/03/2015,20/03/2015,19/03/2015,Konbu,Seafood
10931,57,19.5,30,0,RICSU,06/03/2015,20/03/2015,19/03/2015,Ravioli Angelo,Grains & Cereals
10932,16,17.45,30,0.1,BONAP,06/03/2015,03/04/2015,24/03/2015,Pavlova,Confections
10932,62,49.3,14,0.1,BONAP,06/03/2015,03/04/2015,24/03/2015,Tarte au sucre,Confections
10932,72,34.8,16,0,BONAP,06/03/2015,03/04/2015,24/03/2015,Mozzarella di Giovanni,Dairy Products
10932,75,7.75,20,0.1,BONAP,06/03/2015,03/04/2015,24/03/2015,Rhönbräu Klosterbier,Beverages
10933,53,32.8,2,0,ISLAT,06/03/2015,03/04/2015,16/03/2015,Perth Pasties,Meat & Poultry
10933,61,28.5,30,0,ISLAT,06/03/2015,03/04/2015,16/03/2015,Sirop d'érable,Condiments
10934,6,25,20,0,LEHMS,09/03/2015,06/04/2015,12/03/2015,Grandma's Boysenberry Spread,Condiments
10935,1,18,21,0,WELLI,09/03/2015,06/04/2015,18/03/2015,Chai,Beverages
10935,18,62.5,4,0.25,WELLI,09/03/2015,06/04/2015,18/03/2015,Carnarvon Tigers,Seafood
10935,23,9,8,0.25,WELLI,09/03/2015,06/04/2015,18/03/2015,Tunnbröd,Grains & Cereals
10936,36,19,30,0.2,GREAL,09/03/2015,06/04/2015,18/03/2015,Inlagd Sill,Seafood
10937,28,45.6,8,0,CACTU,10/03/2015,24/03/2015,13/03/2015,Rössle Sauerkraut,Produce
10937,34,14,20,0,CACTU,10/03/2015,24/03/2015,13/03/2015,Sasquatch Ale,Beverages
10938,13,6,20,0.25,QUICK,10/03/2015,07/04/2015,16/03/2015,Konbu,Seafood
10938,43,46,24,0.25,QUICK,10/03/2015,07/04/2015,16/03/2015,Ipoh Coffee,Beverages
10938,60,34,49,0.25,QUICK,10/03/2015,07/04/2015,16/03/2015,Camembert Pierrot,Dairy Products
10938,71,21.5,35,0.25,QUICK,10/03/2015,07/04/2015,16/03/2015,Flotemysost,Dairy Products
10939,2,19,10,0.15,MAGAA,10/03/2015,07/04/2015,13/03/2015,Chang,Beverages
10939,67,14,40,0.15,MAGAA,10/03/2015,07/04/2015,13/03/2015,Laughing Lumberjack Lager,Beverages
10940,7,30,8,0,BONAP,11/03/2015,08/04/2015,23/03/2015,Uncle Bob's Organic Dried Pears,Produce
10940,13,6,20,0,BONAP,11/03/2015,08/04/2015,23/03/2015,Konbu,Seafood
10941,31,12.5,44,0.25,SAVEA,11/03/2015,08/04/2015,20/03/2015,Gorgonzola Telino,Dairy Products
10941,62,49.3,30,0.25,SAVEA,11/03/2015,08/04/2015,20/03/2015,Tarte au sucre,Confections
10941,68,12.5,80,0.25,SAVEA,11/03/2015,08/04/2015,20/03/2015,Scottish Longbreads,Confections
10941,72,34.8,50,0,SAVEA,11/03/2015,08/04/2015,20/03/2015,Mozzarella di Giovanni,Dairy Products
10942,49,20,28,0,REGGC,11/03/2015,08/04/2015,18/03/2015,Maxilaku,Confections
10943,13,6,15,0,BSBEV,11/03/2015,08/04/2015,19/03/2015,Konbu,Seafood
10943,22,21,21,0,BSBEV,11/03/2015,08/04/2015,19/03/2015,Gustaf's Knackebröd,Grains & Cereals
10943,46,12,15,0,BSBEV,11/03/2015,08/04/2015,19/03/2015,Spegesild,Seafood
10944,11,21,5,0.25,BOTTM,12/03/2015,26/03/2015,13/03/2015,Queso Cabrales,Dairy Products
10944,44,19.45,18,0.25,BOTTM,12/03/2015,26/03/2015,13/03/2015,Gula Malacca,Condiments
10944,56,38,18,0,BOTTM,12/03/2015,26/03/2015,13/03/2015,Gnocchi di nonna Alice,Grains & Cereals
10945,13,6,20,0,MORGK,12/03/2015,09/04/2015,18/03/2015,Konbu,Seafood
10945,31,12.5,10,0,MORGK,12/03/2015,09/04/2015,18/03/2015,Gorgonzola Telino,Dairy Products
10946,10,31,25,0,VAFFE,12/03/2015,09/04/2015,19/03/2015,Ikura,Seafood
10946,24,4.5,25,0,VAFFE,12/03/2015,09/04/2015,19/03/2015,Guarana Fantastica,Beverages
10946,77,13,40,0,VAFFE,12/03/2015,09/04/2015,19/03/2015,Original Frankfurter Grüne Soße,Condiments
10947,59,55,4,0,BSBEV,13/03/2015,10/04/2015,16/03/2015,Raclette Courdavault,Dairy Products
10948,50,16.25,9,0,GODOS,13/03/2015,10/04/2015,19/03/2015,Valkoinen suklaa,Confections
10948,51,53,40,0,GODOS,13/03/2015,10/04/2015,19/03/2015,Manjimup Dried Apples,Produce
10948,55,24,4,0,GODOS,13/03/2015,10/04/2015,19/03/2015,Pâté chinois,Meat & Poultry
10949,6,25,12,0,BOTTM,13/03/2015,10/04/2015,17/03/2015,Grandma's Boysenberry Spread,Condiments
10949,10,31,30,0,BOTTM,13/03/2015,10/04/2015,17/03/2015,Ikura,Seafood
10949,17,39,6,0,BOTTM,13/03/2015,10/04/2015,17/03/2015,Alice Mutton,Meat & Poultry
10949,62,49.3,60,0,BOTTM,13/03/2015,10/04/2015,17/03/2015,Tarte au sucre,Confections
10950,4,22,5,0,MAGAA,16/03/2015,13/04/2015,23/03/2015,Chef Anton's Cajun Seasoning,Condiments
10951,33,2.5,15,0.05,RICSU,16/03/2015,27/04/2015,07/04/2015,Geitost,Dairy Products
10951,41,9.65,6,0.05,RICSU,16/03/2015,27/04/2015,07/04/2015,Jack's New England Clam Chowder,Seafood
10951,75,7.75,50,0.05,RICSU,16/03/2015,27/04/2015,07/04/2015,Rhönbräu Klosterbier,Beverages
10952,6,25,16,0.05,ALFKI,16/03/2015,27/04/2015,24/03/2015,Grandma's Boysenberry Spread,Condiments
10952,28,45.6,2,0,ALFKI,16/03/2015,27/04/2015,24/03/2015,Rössle Sauerkraut,Produce
10953,20,81,50,0.05,AROUT,16/03/2015,30/03/2015,25/03/2015,Sir Rodney's Marmalade,Confections
10953,31,12.5,50,0.05,AROUT,16/03/2015,30/03/2015,25/03/2015,Gorgonzola Telino,Dairy Products
10954,16,17.45,28,0.15,LINOD,17/03/2015,28/04/2015,20/03/2015,Pavlova,Confections
10954,31,12.5,25,0.15,LINOD,17/03/2015,28/04/2015,20/03/2015,Gorgonzola Telino,Dairy Products
10954,45,9.5,30,0,LINOD,17/03/2015,28/04/2015,20/03/2015,Rogede sild,Seafood
10954,60,34,24,0.15,LINOD,17/03/2015,28/04/2015,20/03/2015,Camembert Pierrot,Dairy Products
10955,75,7.75,12,0.2,FOLKO,17/03/2015,14/04/2015,20/03/2015,Rhönbräu Klosterbier,Beverages
10956,21,10,12,0,BLAUS,17/03/2015,28/04/2015,20/03/2015,Sir Rodney's Scones,Confections
10956,47,9.5,14,0,BLAUS,17/03/2015,28/04/2015,20/03/2015,Zaanse koeken,Confections
10956,51,53,8,0,BLAUS,17/03/2015,28/04/2015,20/03/2015,Manjimup Dried Apples,Produce
10957,30,25.89,30,0,HILAA,18/03/2015,15/04/2015,27/03/2015,Nord-Ost Matjeshering,Seafood
10957,35,18,40,0,HILAA,18/03/2015,15/04/2015,27/03/2015,Steeleye Stout,Beverages
10957,64,33.25,8,0,HILAA,18/03/2015,15/04/2015,27/03/2015,Wimmers gute Semmelknödel,Grains & Cereals
10958,5,21.35,20,0,OCEAN,18/03/2015,15/04/2015,27/03/2015,Chef Anton's Gumbo Mix,Condiments
10958,7,30,6,0,OCEAN,18/03/2015,15/04/2015,27/03/2015,Uncle Bob's Organic Dried Pears,Produce
10958,72,34.8,5,0,OCEAN,18/03/2015,15/04/2015,27/03/2015,Mozzarella di Giovanni,Dairy Products
10959,75,7.75,20,0.15,GOURL,18/03/2015,29/04/2015,23/03/2015,Rhönbräu Klosterbier,Beverages
10960,24,4.5,10,0.25,HILAA,19/03/2015,02/04/2015,08/04/2015,Guarana Fantastica,Beverages
10960,41,9.65,24,0,HILAA,19/03/2015,02/04/2015,08/04/2015,Jack's New England Clam Chowder,Seafood
10961,52,7,6,0.05,QUEEN,19/03/2015,16/04/2015,30/03/2015,Filo Mix,Grains & Cereals
10961,76,18,60,0,QUEEN,19/03/2015,16/04/2015,30/03/2015,Lakkaliköri,Beverages
10962,7,30,45,0,QUICK,19/03/2015,16/04/2015,23/03/2015,Uncle Bob's Organic Dried Pears,Produce
10962,13,6,77,0,QUICK,19/03/2015,16/04/2015,23/03/2015,Konbu,Seafood
10962,53,32.8,20,0,QUICK,19/03/2015,16/04/2015,23/03/2015,Perth Pasties,Meat & Poultry
10962,69,36,9,0,QUICK,19/03/2015,16/04/2015,23/03/2015,Gudbrandsdalsost,Dairy Products
